t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1233,1,MS,5.57700000,1,350837.25523960,350837.25523960,0.00230533
1234,1,MS,5.54900000,1,350747.80913141,350747.80913141,0.00229984
1235,1,MS,5.49000000,1,350659.21206938,350659.21206938,0.00228832
1236,1,MS,5.47300000,1,350571.31053881,350571.31053881,0.00228501
1237,1,MS,5.49400000,1,350484.01775289,350484.01775289,0.00228910
1238,1,MS,5.54800000,1,350397.25547068,350397.25547068,0.00229965
1239,1,MS,5.71500000,1,350310.42597489,350310.42597489,0.00233255
1240,1,MS,5.39400000,1,350227.10946203,350227.10946203,0.00226968
1241,1,MS,5.05600000,1,350147.24716709,350147.24716709,0.00220516
1242,1,MS,5.00500000,1,350068.82785901,350068.82785901,0.00219557
1243,1,MS,4.87100000,1,349992.37748211,349992.37748211,0.00217055
1244,1,MS,4.55800000,1,349918.92015345,349918.92015345,0.00211314
1245,1,MS,4.26700000,1,349847.91281099,349847.91281099,0.00206101
1246,1,MS,4.52700000,1,349775.24557662,349775.24557662,0.00210753
1247,1,MS,5.14500000,1,349697.54912313,349697.54912313,0.00222198
1248,1,MS,5.88100000,1,349613.31044703,349613.31044703,0.00236569
1249,1,MS,5.81800000,1,349527.35900103,349527.35900103,0.00235306
1250,1,MS,6.07000000,1,349436.29650761,349436.29650761,0.00240394
1251,1,MS,5.79900000,1,349343.32218790,349343.32218790,0.00234927
1252,1,MS,5.29300000,1,349249.61984274,349249.61984274,0.00225022
1253,1,MS,4.40200000,1,349158.58596863,349158.58596863,0.00208505
1254,1,MS,3.31100000,1,349072.10467503,349072.10467503,0.00189794
1255,1,MS,2.47800000,1,348988.75586978,348988.75586978,0.00176556
1256,1,MS,2.26300000,1,348904.56895088,348904.56895088,0.00173280
1257,1,MS,2.12900000,1,348819.48022105,348819.48022105,0.00171266
1258,1,MS,2.02800000,1,348733.69803706,348733.69803706,0.00169763
1259,1,MS,1.90900000,1,348647.68818028,348647.68818028,0.00168007
1260,1,MS,1.80400000,1,348561.59851356,348561.59851356,0.00166471
1261,1,MS,1.71100000,1,348475.52927732,348475.52927732,0.00165122
1262,1,MS,1.59700000,1,348389.79375574,348389.79375574,0.00163481
1263,1,MS,1.46100000,1,348304.66606186,348304.66606186,0.00161544
1264,1,MS,1.31500000,1,348220.28697018,348220.28697018,0.00159487
1265,1,MS,1.20500000,1,348136.47468689,348136.47468689,0.00157954
1266,1,MS,1.09000000,1,348053.29401414,348053.29401414,0.00156365
1267,1,MS,0.99200000,1,347970.66459244,347970.66459244,0.00155023
1268,1,MS,0.92600000,1,347888.41200812,347888.41200812,0.00154125
1269,1,MS,0.91500000,1,347806.02928122,347806.02928122,0.00153975
1270,1,MS,0.93700000,1,347722.96463483,347722.96463483,0.00154274
1271,1,MS,0.97200000,1,347638.82979534,347638.82979534,0.00154750
1272,1,MS,1.00100000,1,347553.43473328,347553.43473328,0.00155146
1273,1,MS,1.02700000,1,347466.63844613,347466.63844613,0.00155501
1274,1,MS,1.02900000,1,347378.45931955,347378.45931955,0.00155528
1275,1,MS,1.03300000,1,347288.89293058,347288.89293058,0.00155583
1276,1,MS,1.04300000,1,347197.89713316,347197.89713316,0.00155720
1277,1,MS,1.04800000,1,347105.60803097,347105.60803097,0.00155788
1278,1,MS,1.05900000,1,347012.19794617,347012.19794617,0.00155939
1279,1,MS,1.08500000,1,346917.70329581,346917.70329581,0.00156296
1280,1,MS,1.11000000,1,346822.35711230,346822.35711230,0.00156640
1281,1,MS,1.12600000,1,346726.41266558,346726.41266558,0.00156861
1282,1,MS,1.13400000,1,346630.08364988,346630.08364988,0.00156971
1283,1,MS,1.15500000,1,346533.39419420,346533.39419420,0.00157261
1284,1,MS,1.16000000,1,346436.59373927,346436.59373927,0.00157330
1285,1,MS,1.16200000,1,346339.80461509,346339.80461509,0.00157358
1286,1,MS,1.16500000,1,346243.09461261,346243.09461261,0.00157400
1287,1,MS,1.16700000,1,346146.55716538,346146.55716538,0.00157427
1288,1,MS,1.16600000,1,346050.26927551,346050.26927551,0.00157413
1289,1,MS,1.16300000,1,345954.30070166,345954.30070166,0.00157372
1290,1,MS,1.16900000,1,345858.61947065,345858.61947065,0.00157455
1291,1,MS,1.16800000,1,345763.31872482,345763.31872482,0.00157441
1292,1,MS,1.16200000,1,345668.46613988,345668.46613988,0.00157358
1293,1,MS,1.20000000,1,345573.68263272,345573.68263272,0.00157884
1294,1,MS,1.29900000,1,345478.30659424,345478.30659424,0.00159263
1295,1,MS,1.51800000,1,345381.07515580,345381.07515580,0.00162353
1296,1,MS,1.43700000,1,345283.81585178,345283.81585178,0.00161204
1297,1,MS,2.25300000,1,345177.86570655,345177.86570655,0.00173129
1298,1,MS,3.22500000,1,345060.25507794,345060.25507794,0.00188386
1299,1,MS,3.92500000,1,344932.41205105,344932.41205105,0.00200126
1300,1,MS,3.63600000,1,344804.92966529,344804.92966529,0.00195200
1301,1,MS,2.87600000,1,344683.03397397,344683.03397397,0.00182772
1302,1,MS,2.14600000,1,344566.44669912,344566.44669912,0.00171521
1303,1,MS,1.52700000,1,344454.14811186,344454.14811186,0.00162481
1304,1,MS,1.30500000,1,344342.58322299,344342.58322299,0.00159347
1305,1,MS,1.18800000,1,344231.08996185,344231.08996185,0.00157718
1306,1,MS,1.11600000,1,344119.53202581,344119.53202581,0.00156723
1307,1,MS,1.06100000,1,344007.97909646,344007.97909646,0.00155967
1308,1,MS,1.02100000,1,343896.47396455,343896.47396455,0.00155419
1309,1,MS,0.98800000,1,343785.08409447,343785.08409447,0.00154968
1310,1,MS,0.92600000,1,343674.20836351,343674.20836351,0.00154125
1311,1,MS,0.83200000,1,343564.23411535,343564.23411535,0.00152854
1312,1,MS,0.74000000,1,343455.20032132,343455.20032132,0.00151619
1313,1,MS,0.65900000,1,343347.04790644,343347.04790644,0.00150540
1314,1,MS,0.62700000,1,343239.36048901,343239.36048901,0.00150116
1315,1,MS,0.56100000,1,343132.50535978,343132.50535978,0.00149244
1316,1,MS,0.48400000,1,343026.54388617,343026.54388617,0.00148232
1317,1,MS,0.42800000,1,342920.81316695,342920.81316695,0.00147501
1318,1,MS,0.42400000,1,342814.07036386,342814.07036386,0.00147449
1319,1,MS,0.44900000,1,342705.19694752,342705.19694752,0.00147775
1320,1,MS,0.46700000,1,342593.42206445,342593.42206445,0.00148010
1321,1,MS,0.50500000,1,342478.65189089,342478.65189089,0.00148508
1322,1,MS,0.58200000,1,342360.98296807,342360.98296807,0.00149521
1323,1,MS,0.61500000,1,342240.20308172,342240.20308172,0.00149957
1324,1,MS,0.80800000,1,342114.37860052,342114.37860052,0.00152531
1325,1,MS,0.90900000,1,341985.10992684,341985.10992684,0.00153894
1326,1,MS,0.81700000,1,341855.04230947,341855.04230947,0.00152652
1327,1,MS,0.72700000,1,341724.61055959,341724.61055959,0.00151446
1328,1,MS,0.69800000,1,341593.53080773,341593.53080773,0.00151059
1329,1,MS,0.69600000,1,341461.82434496,341461.82434496,0.00151032
1330,1,MS,0.69900000,1,341329.69459169,341329.69459169,0.00151072
1331,1,MS,0.70800000,1,341197.29113984,341197.29113984,0.00151192
1332,1,MS,0.69400000,1,341065.05770185,341065.05770185,0.00151006
1333,1,MS,0.68700000,1,340933.04624779,340933.04624779,0.00150912
1334,1,MS,0.68400000,1,340801.31386040,340801.31386040,0.00150873
1335,1,MS,0.69300000,1,340669.81570687,340669.81570687,0.00150992
1336,1,MS,0.69000000,1,340538.75108180,340538.75108180,0.00150952
1337,1,MS,0.68900000,1,340408.14138501,340408.14138501,0.00150939
1338,1,MS,0.69000000,1,340278.00925836,340278.00925836,0.00150952
1339,1,MS,0.66800000,1,340148.65069470,340148.65069470,0.00150660
1340,1,MS,0.66000000,1,340019.91033041,340019.91033041,0.00150553
1341,1,MS,0.68000000,1,339891.19432440,339891.19432440,0.00150819
1342,1,MS,0.71800000,1,339761.81155211,339761.81155211,0.00151326
1343,1,MS,0.76000000,1,339630.99434178,339630.99434178,0.00151887
1344,1,MS,0.87200000,1,339496.96660200,339496.96660200,0.00153393
1345,1,MS,1.49000000,1,339352.61325639,339352.61325639,0.00161955
1346,1,MS,2.62700000,1,339189.98340173,339189.98340173,0.00178860
1347,1,MS,3.10900000,1,339016.81625064,339016.81625064,0.00186503
1348,1,MS,3.32400000,1,338836.40648894,338836.40648894,0.00190007
1349,1,MS,2.61100000,1,338664.26997288,338664.26997288,0.00178612
1350,1,MS,1.75000000,1,338502.66557178,338502.66557178,0.00165686
1351,1,MS,1.15700000,1,338348.01838679,338348.01838679,0.00157289
1352,1,MS,1.00500000,1,338194.64823135,338194.64823135,0.00155200
1353,1,MS,0.90500000,1,338042.19292052,338042.19292052,0.00153840
1354,1,MS,0.82600000,1,337890.62072355,337890.62072355,0.00152773
1355,1,MS,0.74100000,1,337740.21992929,337740.21992929,0.00151633
1356,1,MS,0.64000000,1,337591.35899486,337591.35899486,0.00150288
1357,1,MS,0.52700000,1,337444.28239788,337444.28239788,0.00148796
1358,1,MS,0.41100000,1,337299.08174431,337299.08174431,0.00147279
1359,1,MS,0.31300000,1,337155.55742714,337155.55742714,0.00146009
1360,1,MS,0.23400000,1,337013.50138795,337013.50138795,0.00144992
1361,1,MS,0.15300000,1,336872.95668591,336872.95668591,0.00143956
1362,1,MS,0.05600000,1,336734.12471667,336734.12471667,0.00142724
1363,1,MS,0.00000000,1,336596.48190797,336596.48190797,0.00142018
1364,1,MS,0.00000000,1,336459.32908386,336459.32908386,0.00142018
1365,1,MS,0.00000000,1,336321.73111837,336321.73111837,0.00142018
1366,1,MS,0.00000000,1,336181.50513487,336181.50513487,0.00142018
1367,1,MS,0.00000000,1,336036.45963227,336036.45963227,0.00142018
1368,1,MS,0.00500000,1,335884.64124459,335884.64124459,0.00142081
1369,1,MS,0.09400000,1,335724.36855981,335724.36855981,0.00143206
1370,1,MS,0.63700000,1,335549.11661375,335549.11661375,0.00150248
1371,1,MS,1.93700000,1,335345.66371666,335345.66371666,0.00168418
1372,1,MS,2.15400000,1,335133.21803744,335133.21803744,0.00171640
1373,1,MS,1.44900000,1,334929.83389545,334929.83389545,0.00161374
1374,1,MS,0.81400000,1,334735.34449800,334735.34449800,0.00152612
1375,1,MS,0.67000000,1,334542.09534035,334542.09534035,0.00150686
1376,1,MS,0.59800000,1,334349.51865013,334349.51865013,0.00149732
1377,1,MS,0.54900000,1,334157.68438121,334157.68438121,0.00149086
1378,1,MS,0.50500000,1,333966.81931409,333966.81931409,0.00148508
1379,1,MS,0.44200000,1,333777.45037095,333777.45037095,0.00147683
1380,1,MS,0.36700000,1,333589.89019744,333589.89019744,0.00146708
1381,1,MS,0.30200000,1,333404.05380926,333404.05380926,0.00145867
1382,1,MS,0.23800000,1,333219.96367469,333219.96367469,0.00145043
1383,1,MS,0.15800000,1,333037.90730907,333037.90730907,0.00144020
1384,1,MS,0.04400000,1,332858.44312983,332858.44312983,0.00142573
1385,1,MS,0.00000000,1,332680.48449836,332680.48449836,0.00142018
1386,1,MS,0.00000000,1,332503.31377692,332503.31377692,0.00142018
1387,1,MS,0.00000000,1,332326.97237240,332326.97237240,0.00142018
1388,1,MS,0.00000000,1,332151.33370401,332151.33370401,0.00142018
1389,1,MS,0.00000000,1,331975.45842698,331975.45842698,0.00142018
1390,1,MS,0.00000000,1,331797.63152488,331797.63152488,0.00142018
1391,1,MS,0.00000000,1,331616.43795098,331616.43795098,0.00142018
1392,1,MS,0.00000000,1,331431.23871624,331431.23871624,0.00142018
1393,1,MS,0.02900000,1,331241.26489810,331241.26489810,0.00142383
1394,1,MS,0.19100000,1,331044.07882874,331044.07882874,0.00144441
1395,1,MS,0.61100000,1,330835.12705523,330835.12705523,0.00149904
1396,1,MS,0.71700000,1,330621.08263578,330621.08263578,0.00151312
1397,1,MS,0.37000000,1,330411.49904504,330411.49904504,0.00146746
1398,1,MS,0.31400000,1,330201.91170457,330201.91170457,0.00146022
1399,1,MS,0.30200000,1,329992.27890768,329992.27890768,0.00145867
1400,1,MS,0.28100000,1,329783.21108241,329783.21108241,0.00145596
1401,1,MS,0.24000000,1,329575.35500285,329575.35500285,0.00145069
1402,1,MS,0.19000000,1,329369.04527101,329369.04527101,0.00144428
1403,1,MS,0.11100000,1,329164.89666790,329164.89666790,0.00143421
1404,1,MS,0.03500000,1,328962.92305041,328962.92305041,0.00142459
1405,1,MS,0.02400000,1,328762.02685033,328762.02685033,0.00142320
1406,1,MS,0.00000000,1,328562.48446167,328562.48446167,0.00142018
1407,1,MS,0.00000000,1,328363.89645099,328363.89645099,0.00142018
1408,1,MS,0.00000000,1,328166.28318323,328166.28318323,0.00142018
1409,1,MS,0.00000000,1,327969.65981740,327969.65981740,0.00142018
1410,1,MS,0.00000000,1,327774.03063929,327774.03063929,0.00142018
1411,1,MS,0.00000000,1,327579.40533182,327579.40533182,0.00142018
1412,1,MS,0.00000000,1,327385.70528927,327385.70528927,0.00142018
1413,1,MS,0.00000000,1,327192.61595424,327192.61595424,0.00142018
1414,1,MS,0.00000000,1,326999.64049847,326999.64049847,0.00142018
1415,1,MS,0.00000000,1,326806.01434169,326806.01434169,0.00142018
1416,1,MS,0.02400000,1,326609.12723274,326609.12723274,0.00142320
1417,1,MS,0.11800000,1,326405.51453285,326405.51453285,0.00143510
1418,1,MS,0.45700000,1,326190.48446298,326190.48446298,0.00147879
1419,1,MS,1.82900000,1,325942.61052291,325942.61052291,0.00166835
1420,1,MS,2.09300000,1,325686.13725616,325686.13725616,0.00170729
1421,1,MS,1.32600000,1,325444.84258313,325444.84258313,0.00159641
1422,1,MS,0.61400000,1,325217.77125905,325217.77125905,0.00149944
1423,1,MS,0.51300000,1,324992.94625122,324992.94625122,0.00148613
1424,1,MS,0.49000000,1,324769.12948717,324769.12948717,0.00148311
1425,1,MS,0.48500000,1,324546.14779038,324546.14779038,0.00148245
1426,1,MS,0.48800000,1,324323.98661263,324323.98661263,0.00148285
1427,1,MS,0.44400000,1,324103.70181705,324103.70181705,0.00147709
1428,1,MS,0.44700000,1,323884.49709003,323884.49709003,0.00147749
1429,1,MS,0.47300000,1,323666.02270485,323666.02270485,0.00148088
1430,1,MS,0.55900000,1,323447.18911365,323447.18911365,0.00149217
1431,1,MS,0.70200000,1,323226.94243054,323226.94243054,0.00151112
1432,1,MS,0.91900000,1,323003.88293830,323003.88293830,0.00154030
1433,1,MS,1.11900000,1,322778.36885492,322778.36885492,0.00156764
1434,1,MS,1.32800000,1,322550.24665849,322550.24665849,0.00159669
1435,1,MS,1.47300000,1,322320.80989870,322320.80989870,0.00161714
1436,1,MS,1.62500000,1,322089.93475397,322089.93475397,0.00163883
1437,1,MS,2.06200000,1,321851.57548629,321851.57548629,0.00170268
1438,1,MS,2.90900000,1,321596.15488267,321596.15488267,0.00183296
1439,1,MS,3.75600000,1,321321.89869359,321321.89869359,0.00197232
1440,1,MS,4.88500000,1,321019.71853156,321019.71853156,0.00217316
1441,1,MS,6.45300000,1,320673.92326865,320673.92326865,0.00248319
1442,1,MS,6.67800000,1,320320.64676658,320320.64676658,0.00253085
1443,1,MS,6.56600000,1,319970.84143195,319970.84143195,0.00250702
1444,1,MS,6.34100000,1,319628.95536529,319628.95536529,0.00245977
1445,1,MS,5.78000000,1,319304.89669169,319304.89669169,0.00234548
1446,1,MS,5.33100000,1,318995.21256699,318995.21256699,0.00225752
1447,1,MS,5.21900000,1,318690.91079387,318690.91079387,0.00223606
1448,1,MS,5.33100000,1,318386.41003037,318386.41003037,0.00225752
1449,1,MS,4.99500000,1,318093.23947044,318093.23947044,0.00219369
1450,1,MS,5.10700000,1,317800.03549470,317800.03549470,0.00221478
1451,1,MS,4.88200000,1,317515.11306683,317515.11306683,0.00217260
1452,1,MS,4.32100000,1,317246.03349497,317246.03349497,0.00207060
1453,1,MS,4.43400000,1,316976.76180346,316976.76180346,0.00209078
1454,1,MS,4.20900000,1,316714.96652775,316714.96652775,0.00205077
1455,1,MS,4.77000000,1,316442.70854725,316442.70854725,0.00215187
1456,1,MS,5.10700000,1,316165.08625674,316165.08625674,0.00221478
1457,1,MS,5.21900000,1,315887.44660578,315887.44660578,0.00223606
1458,1,MS,5.66800000,1,315601.78153816,315601.78153816,0.00232325
1459,1,MS,5.44300000,1,315324.23381916,315324.23381916,0.00227918
1460,1,MS,6.00500000,1,315035.97387565,315035.97387565,0.00239072
1461,1,MS,6.45300000,1,314739.35678237,314739.35678237,0.00248319
1462,1,MS,6.90200000,1,314433.80877129,314433.80877129,0.00257913
1463,1,MS,7.57500000,1,314112.36151627,314112.36151627,0.00272929
1464,1,MS,7.01400000,1,313806.43024945,313806.43024945,0.00260358
1465,1,MS,9.59500000,1,313422.17750960,313422.17750960,0.00322919
1466,1,MS,9.03400000,1,313043.67234738,313043.67234738,0.00308259
1467,1,MS,9.48300000,1,312640.04514182,312640.04514182,0.00319942
1468,1,MS,8.47300000,1,312261.89556061,312261.89556061,0.00294208
1469,1,MS,6.90200000,1,311927.10816517,311927.10816517,0.00257913
1470,1,MS,5.78000000,1,311622.19597736,311622.19597736,0.00234548
1471,1,MS,4.20900000,1,311356.16007038,311356.16007038,0.00205077
1472,1,MS,3.53600000,1,311106.02435920,311106.02435920,0.00193522
1473,1,MS,4.32100000,1,310839.80322712,310839.80322712,0.00207060
1474,1,MS,4.88200000,1,310562.32182712,310562.32182712,0.00217260
1475,1,MS,4.65800000,1,310292.00576023,310292.00576023,0.00213133
1476,1,MS,3.76000000,1,310043.42342319,310043.42342319,0.00197300
1477,1,MS,3.87300000,1,309794.12452662,309794.12452662,0.00199231
1478,1,MS,4.09700000,1,309541.78681441,309541.78681441,0.00203111
1479,1,MS,4.77000000,1,309276.46501688,309276.46501688,0.00215187
1480,1,MS,4.32100000,1,309023.01438638,309023.01438638,0.00207060
1481,1,MS,4.54600000,1,308766.58649202,308766.58649202,0.00211097
1482,1,MS,5.10700000,1,308499.72838654,308499.72838654,0.00221478
1483,1,MS,5.10700000,1,308235.09588978,308235.09588978,0.00221478
1484,1,MS,5.55600000,1,307962.11751781,307962.11751781,0.00230121
1485,1,MS,6.11700000,1,307676.31310009,307676.31310009,0.00241354
1486,1,MS,7.01400000,1,307365.92543039,307365.92543039,0.00260358
1487,1,MS,4.54600000,1,307111.95784739,307111.95784739,0.00211097
1488,1,MS,6.56600000,1,306807.47950666,306807.47950666,0.00250702
1489,1,MS,5.78000000,1,306518.55415514,306518.55415514,0.00234548
1490,1,MS,6.90200000,1,306196.49357390,306196.49357390,0.00257913
1491,1,MS,6.67800000,1,305876.12940030,305876.12940030,0.00253085
1492,1,MS,6.90200000,1,305546.21397183,305546.21397183,0.00257913
1493,1,MS,6.79000000,1,305218.09190941,305218.09190941,0.00255488
1494,1,MS,6.22900000,1,304905.49743289,304905.49743289,0.00243655
1495,1,MS,5.66800000,1,304608.74525570,304608.74525570,0.00232325
1496,1,MS,5.44300000,1,304319.28123542,304319.28123542,0.00227918
1497,1,MS,6.34100000,1,304009.13616689,304009.13616689,0.00245977
1498,1,MS,6.90200000,1,303686.65714422,303686.65714422,0.00257913
1499,1,MS,5.42727273,1,303404.36287539,303404.36287539,0.00227613
1500,1,MS,5.53636364,1,303121.80665600,303121.80665600,0.00229737
1501,1,MS,5.65454546,1,302838.97079500,302838.97079500,0.00232059
1502,1,MS,5.80606061,1,302555.18280890,302555.18280890,0.00235068
1503,1,MS,5.97272727,1,302270.17517340,302270.17517340,0.00238418
1504,1,MS,6.15454546,1,301983.64901599,301983.64901599,0.00242123
1505,1,MS,6.32424242,1,301695.93108448,301695.93108448,0.00245628
1506,1,MS,6.52727273,1,301406.30137673,301406.30137673,0.00249883
1507,1,MS,6.72727273,1,301114.88493887,301114.88493887,0.00254140
1508,1,MS,6.90303030,1,300822.17814529,300822.17814529,0.00257935
1509,1,MS,7.06060606,1,300527.68834209,300527.68834209,0.00261382
1510,1,MS,7.20000000,1,300229.22120395,300229.22120395,0.00264466
1511,1,MS,7.30000000,1,299925.23016866,299925.23016866,0.00266699
1512,1,MS,7.37272727,1,299614.08441107,299614.08441107,0.00268334
1513,1,MS,7.48181818,1,299292.95962184,299292.95962184,0.00270803
1514,1,MS,7.54545455,1,298961.96202371,298961.96202371,0.00272253
1515,1,MS,7.62727273,1,298619.32518589,298619.32518589,0.00274128
1516,1,MS,7.68787879,1,298268.16369005,298268.16369005,0.00275524
1517,1,MS,7.75454545,1,297913.03849395,297913.03849395,0.00277067
1518,1,MS,7.81515152,1,297556.85064177,297556.85064177,0.00278477
1519,1,MS,7.87272727,1,297201.07920267,297201.07920267,0.00279823
1520,1,MS,7.94242424,1,296846.29401380,296846.29401380,0.00281459
1521,1,MS,8.02727273,1,296492.65649682,296492.65649682,0.00283464
1522,1,MS,8.12424242,1,296140.12104878,296140.12104878,0.00285770
1523,1,MS,8.20303030,1,295789.33191260,295789.33191260,0.00287657
1524,1,MS,8.27272727,1,295440.58469051,295440.58469051,0.00289335
1525,1,MS,8.35757576,1,295093.52289359,295093.52289359,0.00291391
1526,1,MS,8.45151515,1,294747.97206775,294747.97206775,0.00293682
1527,1,MS,8.55454545,1,294403.80238808,294403.80238808,0.00296214
1528,1,MS,8.64545454,1,294061.53474087,294061.53474087,0.00298464
1529,1,MS,8.73030303,1,293721.26953210,293721.26953210,0.00300578
1530,1,MS,8.80909091,1,293383.17178430,293383.17178430,0.00302554
1531,1,MS,8.89696970,1,293046.94797385,293046.94797385,0.00304771
1532,1,MS,8.98787879,1,292712.37981759,292712.37981759,0.00307081
1533,1,MS,9.08181818,1,292378.89415145,292378.89415145,0.00309484
1534,1,MS,9.16969697,1,292045.00065171,292045.00065171,0.00311748
1535,1,MS,9.24545454,1,291708.81535386,291708.81535386,0.00313712
1536,1,MS,9.30000000,1,291369.77820538,291369.77820538,0.00315133
1537,1,MS,9.33333333,1,291027.89760926,291027.89760926,0.00316004
1538,1,MS,9.35454546,1,290682.85789033,290682.85789033,0.00316559
1539,1,MS,9.35454546,1,290336.03945570,290336.03945570,0.00316559
1540,1,MS,9.34545455,1,289989.84736409,289989.84736409,0.00316321
1541,1,MS,9.35151515,1,289645.18116727,289645.18116727,0.00316480
1542,1,MS,9.35454546,1,289303.44827995,289303.44827995,0.00316559
1543,1,MS,9.36060606,1,288965.32023839,288965.32023839,0.00316718
1544,1,MS,9.38787879,1,288630.58205501,288630.58205501,0.00317434
1545,1,MS,9.41818182,1,288299.34419468,288299.34419468,0.00318231
1546,1,MS,9.48484849,1,287970.81728487,287970.81728487,0.00319991
1547,1,MS,9.54848485,1,287645.26448407,287645.26448407,0.00321680
1548,1,MS,9.61212121,1,287322.72108133,287322.72108133,0.00323376
1549,1,MS,9.66969697,1,287003.39984104,287003.39984104,0.00324918
1550,1,MS,9.73939394,1,286687.15458894,286687.15458894,0.00326793
1551,1,MS,9.80303030,1,286374.24022186,286374.24022186,0.00328515
1552,1,MS,9.86666667,1,286064.72526596,286064.72526596,0.00330244
1553,1,MS,9.93636364,1,285758.47741807,285758.47741807,0.00332147
1554,1,MS,10.00909091,1,285455.40929148,285455.40929148,0.00334144
1555,1,MS,10.07575758,1,285155.71628964,285155.71628964,0.00335984
1556,1,MS,10.15151515,1,284859.17443761,284859.17443761,0.00338086
1557,1,MS,10.20000000,1,284565.67828898,284565.67828898,0.00339438
1558,1,MS,10.21515152,1,284273.86133203,284273.86133203,0.00339862
1559,1,MS,10.19090909,1,283981.87623781,283981.87623781,0.00339184
1560,1,MS,10.11515152,1,283684.93874414,283684.93874414,0.00337076
1561,1,MS,10.05151515,1,283377.94885235,283377.94885235,0.00335314
1562,1,MS,9.95454545,1,283060.34399287,283060.34399287,0.00332645
1563,1,MS,9.82121212,1,282734.42181500,282734.42181500,0.00329008
1564,1,MS,9.67575758,1,282400.63940959,282400.63940959,0.00325081
1565,1,MS,9.53333333,1,282063.29546542,282063.29546542,0.00321277
1566,1,MS,9.39696970,1,281727.66814725,281727.66814725,0.00317673
1567,1,MS,9.26363636,1,281396.44857472,281396.44857472,0.00314185
1568,1,MS,9.13636364,1,281070.65937636,281070.65937636,0.00310888
1569,1,MS,9.00909091,1,280750.85040500,280750.85040500,0.00307622
1570,1,MS,8.87878788,1,280437.47366846,280437.47366846,0.00304311
1571,1,MS,8.76363636,1,280130.26151503,280130.26151503,0.00301413
1572,1,MS,8.65454545,1,279829.10266179,279829.10266179,0.00298690
1573,1,MS,8.55454545,1,279533.66099388,279533.66099388,0.00296214
1574,1,MS,8.46969697,1,279243.58438793,279243.58438793,0.00294127
1575,1,MS,8.42121212,1,278958.11544686,278958.11544686,0.00292941
1576,1,MS,8.39393939,1,278676.76124603,278676.76124603,0.00292276
1577,1,MS,8.38787879,1,278399.12552303,278399.12552303,0.00292128
1578,1,MS,8.37575758,1,278125.36652608,278125.36652608,0.00291833
1579,1,MS,8.34545455,1,277855.78955670,277855.78955670,0.00291096
1580,1,MS,8.30303030,1,277590.17811743,277590.17811743,0.00290068
1581,1,MS,8.27272727,1,277327.61942486,277327.61942486,0.00289335
1582,1,MS,8.23333333,1,277067.46308456,277067.46308456,0.00288386
1583,1,MS,8.18181818,1,276808.67859824,276808.67859824,0.00287148
1584,1,MS,8.14545454,1,276550.06085923,276550.06085923,0.00286277
1585,1,MS,8.11212121,1,276291.76355272,276291.76355272,0.00285481
1586,1,MS,8.05454545,1,276034.35377282,276034.35377282,0.00284111
1587,1,MS,7.97272727,1,275778.87238340,275778.87238340,0.00282174
1588,1,MS,7.88484849,1,275526.01090393,275526.01090393,0.00280107
1589,1,MS,7.76363636,1,275276.88141274,275276.88141274,0.00277278
1590,1,MS,7.65757576,1,275031.63415832,275031.63415832,0.00274825
1591,1,MS,7.53636364,1,274790.88724441,274790.88724441,0.00272046
1592,1,MS,7.39696970,1,274555.09550299,274555.09550299,0.00268881
1593,1,MS,7.30606061,1,274323.44560102,274323.44560102,0.00266835
1594,1,MS,7.16666667,1,274096.95332033,274096.95332033,0.00263726
1595,1,MS,7.04848485,1,273875.21966722,273875.21966722,0.00261115
1596,1,MS,6.96969697,1,273657.54284105,273657.54284105,0.00259388
1597,1,MS,6.91515151,1,273443.59861700,273443.59861700,0.00258199
1598,1,MS,6.89090909,1,273232.96764922,273232.96764922,0.00257672
1599,1,MS,6.87575758,1,273025.68424301,273025.68424301,0.00257343
1600,1,MS,6.87575758,1,272821.48396246,272821.48396246,0.00257343
1601,1,MS,6.84545454,1,272620.84307472,272620.84307472,0.00256686
1602,1,MS,6.84545454,1,272423.39257115,272423.39257115,0.00256686
1603,1,MS,6.82424242,1,272229.33652328,272229.33652328,0.00256227
1604,1,MS,6.73939394,1,272038.66760936,272038.66760936,0.00254400
1605,1,MS,6.71515151,1,271848.59318562,271848.59318562,0.00253880
1606,1,MS,6.67272727,1,271656.12712133,271656.12712133,0.00252972
1607,1,MS,6.59393939,1,271458.95219038,271458.95219038,0.00251295
1608,1,MS,6.49393939,1,271256.24965276,271256.24965276,0.00249180
1609,1,MS,6.36363636,1,271046.97814932,271046.97814932,0.00246449
1610,1,MS,6.20303030,1,270831.71114963,270831.71114963,0.00243120
1611,1,MS,6.05151515,1,270612.00026285,270612.00026285,0.00240017
1612,1,MS,5.90606061,1,270388.28039757,270388.28039757,0.00237073
1613,1,MS,5.74848485,1,270161.62051328,270161.62051328,0.00233920
1614,1,MS,5.59393939,1,269932.94384394,269932.94384394,0.00230866
1615,1,MS,5.43939394,1,269704.60042631,269704.60042631,0.00227848
1616,1,MS,5.25757576,1,269478.15138331,269478.15138331,0.00224343
1617,1,MS,5.06969697,1,269254.79009010,269254.79009010,0.00220774
1618,1,MS,4.86363636,1,269035.33209355,269035.33209355,0.00216919
1619,1,MS,4.65757576,1,268820.13601103,268820.13601103,0.00213125
