sum_dry_mass_laminae,sum_dry_mass_roots,sum_C_g,Cont_WSC_DM_shoot,mstruct_stem,mstruct,sum_dry_mass_stem,N_content_mstruct_roots,sum_dry_mass_shoot,N_content_mstruct,N_content_mstruct_shoot,sum_respi_roots,sum_N_g_shoot,plant,Tillers_Photosynthesis_An,Total_Transpiration,C_respired_shoot,NS_shoot,C_N_ratio_shoot,N_content_roots,C_N_ratio,mstruct_shoot,NS_laminae,axis,C_respired_roots,NS_stem,sum_NSC_g,C_exudated,Tillers_Photosynthesis,NS,sum_dry_mass,Cont_WSC_DM,sum_N_g,mstruct_laminae,dry_mass_phloem,sum_respi_shoot,NNI,Cont_WSC_DM_stem,senesced_mstruct,Total_Photosynthesis,N_content,NS_roots,t,N_content_total_DM_shoot,shoot_roots_ratio,Cont_WSC_DM_roots,Cont_WSC_DM_laminae,shoot_roots_mstruct_ratio,N_content_shoot
0.18174786,0.25056229,0.23351047,14.855170624894786,0.06337743,0.38450790,0.11686504,0.98321380,0.29861290,3.74478267,7.24659600,1.34436013,0.01228531,1,191.21583004,0.00552640,15.02732700,43.22676699,10.20876088,0.84357086,16.21714903,0.16953220,41.59228989,MS,5.98025296,45.76869671,0.06432699,9.18418774,191.63833655,29.98447958,0.54917519,13.57006288181582,0.01439898,0.10615476,0.03505378,9.70355333,0.93502882,17.670805503833385,0.00085312,87.12624935,2.62192907,14.20270366,1827.00000000,3.88447916,1.19177114,12.038508566777937,13.044699343830654,0.78861110,4.11412683
0.18123653,0.25208963,0.23434510,14.795638997293281,0.06370737,0.38527712,0.11773800,0.98272986,0.29897454,3.74178691,7.23846665,1.35113780,0.01229991,1,98.11438251,0.00256853,11.63171615,43.16430338,10.20933963,0.83951747,16.25562431,0.16992426,41.39322616,MS,6.00267163,45.89055904,0.06482317,10.05926885,99.32987127,30.08489668,0.55106416,13.697883075166125,0.01441625,0.10621689,0.03615401,6.39024192,0.93500749,17.84748299562722,0.00090011,45.07315090,2.61607419,14.57291565,1828.00000000,3.88415576,1.18598507,12.395960944223896,12.813047459607871,0.78905055,4.11403295
0.17980315,0.25312667,0.23444021,14.422282970250302,0.06402984,0.38604097,0.11832292,0.98782017,0.29812607,3.73890937,7.22374446,1.35836754,0.01230268,1,33.76279148,0.00137454,10.22389568,42.87355023,10.17868218,0.84188879,16.24253470,0.17030884,40.89146519,MS,6.03605081,45.88552045,0.06458218,9.76575762,35.95073440,29.97024808,0.55125275,13.568914441794835,0.01443372,0.10627901,0.03628627,5.08473345,0.93787926,17.847893488849166,0.00094602,16.29625575,2.61834896,14.77307150,1829.00000000,3.89475482,1.17777422,12.563838992542953,12.167993956547335,0.78944602,4.12666875
0.17828363,0.25369766,0.23420807,13.981388549116867,0.06434422,0.38679639,0.11871576,0.99510165,0.29699939,3.73611358,7.20662406,1.35967071,0.01230062,1,2.54191901,0.00070474,9.22295369,42.53019927,10.14253824,0.84767359,16.20687991,0.17068495,40.35305611,MS,6.03778038,45.79976504,0.06401766,8.49692194,6.34621226,29.76240659,0.55069705,13.329671778259526,0.01445115,0.10634073,0.03577399,4.19758911,0.94128011,17.743366663872,0.00099086,2.87633564,2.62415626,14.81537669,1830.00000000,3.90730014,1.17068238,12.566718438893426,11.476357142299259,0.78980079,4.14163249
0.17710125,0.25397880,0.23393023,13.604506381802835,0.06465040,0.38754016,0.11898408,1.00183799,0.29608533,3.73345077,7.19063350,1.35317510,0.01229977,1,0.00000000,0.00044162,8.26572468,42.22860953,10.11197502,0.85395096,16.16810833,0.17105261,39.92012678,MS,5.99224434,45.66465894,0.06341256,7.03429402,0.00479425,29.54636929,0.55006413,13.084568028695646,0.01446862,0.10640220,0.03503385,3.35470593,0.94412022,17.579681028545565,0.00103460,0.00479425,2.63035161,14.76157150,1831.00000000,3.91771484,1.16578755,12.478430369112905,10.933816594039282,0.79012681,4.15412896
0.17619376,0.25408665,0.23367222,13.288637037487364,0.06494857,0.38827015,0.11919807,1.00811055,0.29539183,3.73087765,7.17552047,1.34055820,0.01229971,1,0.00000000,0.00029757,7.96330583,41.97125852,10.08847251,0.86040244,16.13103141,0.17141216,39.57584264,MS,5.90876523,45.51206535,0.06283336,5.80875487,0.00479425,29.33843408,0.54947848,12.848940951508252,0.01448588,0.10646359,0.03423385,3.16110383,0.94633278,17.39911096761858,0.00107727,0.00479425,2.63629657,14.65197563,1832.00000000,3.92573786,1.16256333,12.33776640531555,10.507831706326119,0.79043525,4.16386422
0.17546387,0.25407110,0.23342891,13.0115106941948,0.06523896,0.38898461,0.11939256,1.01255780,0.29485643,3.72840257,7.16298898,1.32385972,0.01230343,1,0.00000000,0.00032296,7.80452076,41.74661597,10.06713524,0.86569683,16.09531439,0.17176385,39.28956068,MS,5.79829847,45.35759815,0.06227569,4.89821527,0.00479425,29.13735262,0.54892753,12.621225968544955,0.01450291,0.10652488,0.03343055,3.10903729,0.94833715,17.215148091082792,0.00111891,0.00479425,2.64204477,14.50395889,1833.00000000,3.93303669,1.16052725,12.16828990851075,10.151189328788956,0.79073415,4.17268348
0.17485943,0.25397165,0.23319836,12.762273745152832,0.06552190,0.38968300,0.11957532,1.01544389,0.29443475,3.72601987,7.15266619,1.30377435,0.01231031,1,0.00000000,0.00036817,7.61972154,41.54628305,10.04692439,0.86992053,16.06086228,0.17210805,39.04466300,MS,5.67247869,45.20449497,0.06173784,4.18878083,0.00479425,28.94265912,0.54840640,12.400855401349645,0.01451967,0.10658616,0.03265157,3.02577211,0.95022710,17.03305753712559,0.00115956,0.00479425,2.64761064,14.33100917,1834.00000000,3.93996188,1.15932132,11.98185540956749,9.841754479734112,0.79102882,4.18099925
0.17433747,0.25380989,0.23297886,12.53753619451369,0.06579739,0.39036407,0.11976360,1.01756800,0.29410107,3.72373571,7.14354540,1.28150782,0.01231864,1,0.00000000,0.00036626,7.45671472,41.36559593,10.02851194,0.87367770,16.02757654,0.17244441,38.82725413,MS,5.53264492,45.06060895,0.06121867,3.60857896,0.00479425,28.75411010,0.54791096,12.187486257732113,0.01453613,0.10664702,0.03188958,2.96708965,0.95194893,16.864107146079434,0.00119926,0.00479425,2.65300864,14.14060756,1835.00000000,3.94627113,1.15874551,11.781867466132145,9.565336677046359,0.79132114,4.18857528
0.17387301,0.25361931,0.23276924,12.330894513144678,0.06606612,0.39102915,0.11994594,1.01990779,0.29381895,3.72149972,7.13425293,1.25894375,0.01232615,1,0.00000000,0.00030493,7.27617142,41.19705434,10.01265861,0.87769296,15.99552517,0.17277420,38.62873140,MS,5.39408161,44.92008203,0.06071641,3.14539439,0.00479425,28.57110352,0.54743826,11.980464354819853,0.01455215,0.10670807,0.03115810,2.87645885,0.95344338,16.70208123649173,0.00123800,0.00479425,2.65822619,13.94389045,1836.00000000,3.95170684,1.15850388,11.574489655007339,9.315440402177122,0.79161656,4.19515088
0.17345118,0.25340886,0.23256728,12.137395496712742,0.06632917,0.39168036,0.12012290,1.02236791,0.29357408,3.71932792,7.12492916,1.23808052,0.01233317,1,0.00000000,0.00025667,7.15477759,41.03742798,9.99856715,0.88185835,15.96439130,0.17309883,38.44396884,MS,5.26604052,44.78224737,0.06022792,2.79329038,0.00479425,28.39258635,0.54698294,11.778599521530658,0.01456788,0.10676966,0.03045221,2.82698774,0.95478216,16.544698809590663,0.00127590,0.00479425,2.66331453,13.74354153,1837.00000000,3.95654325,1.15849967,11.362934503339732,9.085135857472531,0.79191890,4.20104149
0.17305972,0.25318369,0.23237094,11.953619474298987,0.06658701,0.39231835,0.12029674,1.02485665,0.29335647,3.71720370,7.11565108,1.21818702,0.01233986,1,0.00000000,0.00021478,7.10946697,40.88468534,9.98575282,0.88607929,15.93407583,0.17341860,38.26895017,MS,5.14268698,44.64769996,0.05975087,2.52282049,0.00479425,28.21784372,0.54654016,11.581045540205515,0.01458327,0.10683159,0.02976467,2.84804140,0.95600898,16.390151317998995,0.00131307,0.00479425,2.66828897,13.54114805,1838.00000000,3.96094929,1.15867050,11.14935511508843,8.86971108151932,0.79222855,4.20643953
0.17270042,0.25294927,0.23218022,11.777513260538809,0.06684062,0.39294517,0.12046011,1.02731659,0.29316053,3.71508981,7.10639470,1.19990695,0.01234628,1,0.00000000,0.00018991,7.01153438,40.73732161,9.97395262,0.89029075,15.90464613,0.17373479,38.10428302,MS,5.03083483,44.51223822,0.05928434,2.29216099,0.00479425,28.04650289,0.54610981,11.38743277244963,0.01459826,0.10689416,0.02910209,2.80050027,0.95714542,16.235190815508243,0.00134961,0.00479425,2.67313704,13.33822894,1839.00000000,3.96501366,1.15896967,10.935341318950261,8.668242718506628,0.79254838,4.21143984
0.17236051,0.25269582,0.23199395,11.609657062167122,0.06709045,0.39356131,0.12063282,1.02941366,0.29299333,3.71300541,7.09762352,1.18230488,0.01235325,1,0.00000000,0.00019154,6.95246253,40.59670637,9.96267042,0.89423849,15.87591153,0.17404769,37.94562640,MS,4.92305951,44.38457675,0.05882697,2.11328174,0.00479425,27.87811204,0.54568915,11.197233977707615,0.01461295,0.10695723,0.02844426,2.78772761,0.95823231,16.091168413922247,0.00138563,0.00479425,2.67788960,13.13127793,1840.00000000,3.96890066,1.15947044,10.719041604220866,8.473107025422019,0.79287874,4.21622214
0.17204904,0.25242092,0.23181075,11.445992966624113,0.06733847,0.39417275,0.12080486,1.03054653,0.29285390,3.71088737,7.08992009,1.16960584,0.01236204,1,0.00000000,0.00024146,6.93642343,40.46150532,9.95073803,0.89741537,15.84780920,0.17436081,37.79544940,MS,4.84848671,44.25847495,0.05837474,1.96281110,0.00479425,27.71118153,0.54527482,11.008838342449117,0.01462731,0.10702233,0.02779883,2.77341357,0.95937084,15.948834386305455,0.00142120,0.00479425,2.68255663,12.91850069,1841.00000000,3.97302267,1.16018080,10.501659941468674,8.28430661080767,0.79322725,4.22123169
0.17176459,0.25214544,0.23162968,11.281988376456827,0.06758738,0.39478595,0.12095451,1.03154874,0.29271910,3.70872979,7.08219004,1.16302470,0.01237102,1,0.00000000,0.00024019,6.93669275,40.32575225,9.93883049,0.90048091,15.82003145,0.17467792,37.65272313,MS,4.81493985,44.12165669,0.05792386,1.82525366,0.00479425,27.54420315,0.54486453,10.820635632823059,0.01464154,0.10709055,0.02718360,2.72830598,0.96050992,15.793475802722789,0.00145662,0.00479425,2.68718972,12.70592732,1842.00000000,3.97714791,1.16091373,10.285044898400116,8.105054541839134,0.79360089,4.22624363
0.17148773,0.25184580,0.23145041,11.124112383702196,0.06783615,0.39539569,0.12112407,1.03201738,0.29261180,3.70654614,7.07501985,1.15314208,0.01238095,1,0.00000000,0.00026646,6.93266833,40.19540281,9.92703605,0.90315981,15.79270907,0.17499531,37.51205702,MS,4.75864833,43.99448972,0.05747631,1.72807112,0.00479425,27.37806010,0.54445760,10.633506924543545,0.01465552,0.10715916,0.02655569,2.71808958,0.96163344,15.652765858863582,0.00149225,0.00479425,2.69176571,12.48598795,1843.00000000,3.98123016,1.16186892,10.06348768926558,7.92546398781542,0.79398831,4.23118712
0.17242743,0.25163626,0.23196774,11.278485008534098,0.06808238,0.39599487,0.12140139,1.02643976,0.29382882,3.70437719,7.07547086,1.13738473,0.01240393,1,61.63481103,0.00106355,11.77720600,40.33636311,9.95610173,0.90019119,15.81331339,0.17530896,37.81350003,MS,4.65865564,43.91960718,0.05772999,1.70474398,62.94852664,27.40235118,0.54546508,10.642899226280248,0.01466914,0.10722659,0.02636331,7.60620259,0.95942801,15.548680681047223,0.00152796,28.24867915,2.68929074,12.29965685,1844.00000000,3.97284258,1.16767283,9.900742976220695,8.27195830140654,0.79438239,4.22148324
0.17380122,0.25164867,0.23274796,11.629847550776743,0.06832757,0.39658951,0.12181312,1.01660903,0.29561434,3.70221817,7.08118708,1.12268059,0.01243625,1,80.80850283,0.00136258,8.71813376,40.59022742,9.99043053,0.89265597,15.85195023,0.17562381,38.26497150,MS,4.57352831,43.90786939,0.05824858,1.98591842,81.86382594,27.53219900,0.54726301,10.807685714308851,0.01468261,0.10729624,0.02656109,4.53640452,0.95611753,15.545559453645975,0.00156341,36.73559150,2.68291609,12.19279519,1845.00000000,3.96040276,1.17471056,9.841883526619508,8.885418725288666,0.79480137,4.20691714
0.17662159,0.25200773,0.23447347,12.397768943204897,0.06857085,0.39717622,0.12256478,0.98741214,0.29918637,3.70008920,7.11125789,1.10934910,0.01251133,1,163.90450841,0.00366682,11.46685258,41.19485870,10.04919540,0.86685567,15.95505365,0.17593697,39.21121584,MS,4.48368289,44.05338096,0.05971593,2.73150882,164.11641378,27.94258371,0.55119410,11.299546642304707,0.01469587,0.10736611,0.02772072,7.30717838,0.95040574,15.740532805422557,0.00159873,73.67240718,2.66618868,12.20933629,1846.00000000,3.93953130,1.18721106,9.995724982099613,10.078091477787808,0.79523392,4.18178525
0.17907858,0.25294549,0.23641121,13.12095240126003,0.06881107,0.39775386,0.12356043,0.95947821,0.30263901,3.69804832,7.13986800,1.09547453,0.01258382,1,184.26769989,0.00486697,12.68116106,41.76320728,10.10536622,0.84022343,16.07241414,0.17624725,40.00612233,MS,4.39238494,44.30978528,0.06139951,4.08029400,184.29736697,28.40804202,0.55558450,11.851974024369559,0.01470913,0.10743618,0.02959074,8.55797799,0.94500685,16.07399366525921,0.00163379,82.70820605,2.64750520,12.42912884,1847.00000000,3.91976329,1.19645941,10.333692901121765,11.083416408713882,0.79567507,4.15803013
0.18160685,0.25446757,0.23877021,13.90359059739484,0.06904801,0.39832502,0.12481826,0.92821241,0.30642510,3.69612475,7.17289316,1.09249071,0.01266409,1,223.91346553,0.00725786,14.87250746,42.38238238,10.16552378,0.80894313,16.21795057,0.17655485,40.80243302,MS,4.34316271,44.68116165,0.06350720,6.01740896,223.52142097,28.98374313,0.56089268,12.527051157129558,0.01472259,0.10750683,0.03214231,10.78779538,0.93928413,16.544614058276906,0.00166835,100.20785025,2.62484945,12.84935172,1848.00000000,3.89883716,1.20418134,10.869448044966889,12.08841704498326,0.79611640,4.13285016
0.18379229,0.25653929,0.24129802,14.633822368399663,0.06928158,0.39889353,0.12625000,0.89953057,0.31004229,3.69434897,7.20302881,1.10325832,0.01273926,1,241.49439060,0.00882434,15.81942786,42.95625835,10.22357271,0.77854035,16.37415367,0.17685973,41.46754316,MS,4.35506021,45.12350097,0.06578487,8.55739018,241.08035810,29.59645463,0.56658159,13.244543821683191,0.01473652,0.10757815,0.03507331,11.77443517,0.93383571,17.091032602556584,0.00170233,108.05253039,2.60095266,13.45037375,1849.00000000,3.87882717,1.20855674,11.565521864755608,12.945923569064021,0.79654415,4.10887715
0.18451970,0.25867578,0.24305733,14.999845972844964,0.06951293,0.39946766,0.12743360,0.89301208,0.31195329,3.69265370,7.20561189,1.12791948,0.01276576,1,174.02869513,0.00460263,11.49670068,43.20811998,10.26513006,0.76744619,16.47739349,0.17716414,41.65868657,MS,4.45451598,45.45164910,0.06729156,10.13676718,174.24284029,29.99521205,0.57062907,13.726318747441224,0.01475096,0.10765121,0.03732435,7.46419339,0.93004601,17.513659828251395,0.00173571,78.05624565,2.58503440,14.06094019,1850.00000000,3.86435621,1.20596253,12.190492634129907,13.263747641326384,0.79694704,4.09220246
0.18396375,0.26041852,0.24390106,14.981054885250122,0.06974167,0.40004996,0.12822830,0.90043269,0.31219205,3.69098805,7.19094724,1.15674829,0.01276159,1,94.52956650,0.00154686,8.61416403,43.15439977,10.27696201,0.76960951,16.51797590,0.17746745,41.44184778,MS,4.59756454,45.61132621,0.06787908,10.34764719,95.37303284,30.13577177,0.57261057,13.906553403970268,0.01476580,0.10772577,0.03847097,4.58397768,0.92903116,17.737307141981674,0.00176867,42.67085757,2.57868031,14.52892404,1851.00000000,3.86004143,1.19880895,12.618431413607615,13.059863754944878,0.79731083,4.08773712
0.18401587,0.26194799,0.24488755,15.079917349829147,0.06996766,0.40063261,0.12895811,0.90196940,0.31297398,3.68940167,7.18402870,1.17751252,0.01277076,1,107.00625142,0.00191344,8.95589239,43.20104550,10.29559160,0.76740003,16.56778639,0.17776595,41.41902408,MS,4.68182421,45.74388855,0.06860921,10.48235695,107.78105271,30.31530945,0.57492198,14.132901608214187,0.01478095,0.10779830,0.03933056,5.00151257,0.92737573,17.919425651295395,0.00180139,48.16819018,2.57094814,14.91950481,1852.00000000,3.85349508,1.19479435,13.00141255068834,13.089993270055306,0.79763370,4.08045319
0.18382421,0.26327454,0.24563580,15.086614155133557,0.07018835,0.40121114,0.12958181,0.90383708,0.31340603,3.68794151,7.17715714,1.19321714,0.01277949,1,86.11426801,0.00156345,8.53308743,43.18621996,10.30304797,0.76609849,16.60101704,0.17805781,41.31922968,MS,4.72860830,45.83472454,0.06910290,10.05440788,87.09247340,30.42749563,0.57668056,14.277617374060325,0.01479643,0.10786946,0.03990303,4.66491465,0.92673052,18.04476734619193,0.00183354,38.89578588,2.56579327,15.23931556,1853.00000000,3.85083533,1.19041525,13.314575265300052,13.001345629302824,0.79791699,4.07761427
0.18232304,0.26416232,0.24551986,14.697951303362863,0.07040353,0.40178362,0.12993421,0.91193128,0.31225725,3.68661131,7.16291772,1.20180256,0.01277458,1,9.98625565,0.00050197,7.40068560,42.88580148,10.26983535,0.77135271,16.57551400,0.17834322,40.79755745,MS,4.74311965,45.81601532,0.06873506,9.03629487,12.88180733,30.29666595,0.57641957,14.127800395082199,0.01481220,0.10793970,0.03973119,3.61914321,0.92978251,18.021163069765308,0.00186495,5.74635027,2.56969099,15.41547895,1854.00000000,3.86218072,1.18206583,13.453844485862007,12.329633659031526,0.79816900,4.09104305
0.18104859,0.26467720,0.24527357,14.333198165274094,0.07061335,0.40234922,0.13014106,0.92020514,0.31118965,3.68538484,7.14879972,1.20827341,0.01276937,1,0.00000000,0.00021142,6.86189158,42.60007883,10.23925278,0.77783185,16.54111450,0.17862262,40.34238927,MS,4.73760925,45.74091327,0.06823992,7.60291772,0.00479425,30.13155697,0.57586685,13.937800571367905,0.01482812,0.10800926,0.03916594,3.15997476,0.93259214,17.921120168486077,0.00189560,0.00479425,2.57492100,15.47190759,1855.00000000,3.87258446,1.17573274,13.472918674798597,11.754133836868675,0.79839690,4.10340540
0.18009673,0.26496448,0.24504442,14.033778984840877,0.07081845,0.40290737,0.13029439,0.92698714,0.31039112,3.68426166,7.13685787,1.20961939,0.01276761,1,0.00000000,0.00018949,6.76301463,42.36406435,10.21467295,0.78370832,16.50779865,0.17889682,39.98870836,MS,4.71134972,45.64735125,0.06776518,6.33071163,0.00479425,29.97246509,0.57535560,13.754779295160855,0.01484416,0.10807838,0.03848385,3.13172767,0.93486246,17.79388640301636,0.00192556,0.00479425,2.57999762,15.45639755,1856.00000000,3.88097351,1.17144424,13.427946716431455,11.31345817428178,0.79860903,4.11339481
0.17935782,0.26510042,0.24483083,13.781019810458368,0.07101960,0.40345916,0.13042349,0.93280309,0.30978132,3.68322710,7.12636822,1.20858321,0.01276811,1,0.00000000,0.00016487,6.64978337,42.16333079,10.19445537,0.78921117,16.47547935,0.17916720,39.70288332,MS,4.67942833,45.54692743,0.06730880,5.20350773,0.00479425,29.81875973,0.57488174,13.57800598050914,0.01486032,0.10814759,0.03778255,3.07195161,0.93673955,17.65804821895376,0.00195488,0.00479425,2.58493446,15.39359430,1857.00000000,3.88789228,1.16854327,13.340775535846428,10.96176393465674,0.79881245,4.12165401
0.17876974,0.26512502,0.24463004,13.560960798021856,0.07121750,0.40400509,0.13054359,0.93724211,0.30931333,3.68223719,7.11772791,1.20509410,0.01277165,1,0.00000000,0.00020930,6.53157891,41.98942976,10.17634595,0.79387852,16.44414175,0.17943443,39.46574842,MS,4.64239033,45.44542384,0.06686780,4.31286217,0.00479425,29.66955207,0.57443835,13.406449879714177,0.01487642,0.10821692,0.03709877,2.99716408,0.93841694,17.52160768079377,0.00198371,0.00479425,2.58973391,15.29632425,1858.00000000,3.89409507,1.16666968,13.226186675340177,10.66876526972294,0.79901106,4.12903455
0.17828161,0.26507388,0.24444037,13.367309423047555,0.07141172,0.40454243,0.13066580,0.94111488,0.30894741,3.68133085,7.11001102,1.19726308,0.01277649,1,0.00000000,0.00020521,6.38874586,41.83565220,10.16053269,0.79828745,16.41360574,0.17969725,39.26152673,MS,4.58346259,45.34781230,0.06644170,3.60587935,0.00479425,29.52483794,0.57402129,13.240048040516788,0.01489255,0.10828552,0.03643685,2.91222240,0.93988444,17.39286573990042,0.00201214,0.00479425,2.59442388,15.17640752,1859.00000000,3.89951655,1.16551433,13.09172307578896,10.416906607906334,0.79920431,4.13549154
0.17787915,0.26496423,0.24426180,13.195415693552286,0.07160225,0.40507087,0.13078694,0.94435552,0.30866610,3.68046474,7.10318924,1.18719758,0.01278260,1,0.00000000,0.00022955,6.14596170,41.69886241,10.14642837,0.80232948,16.38407352,0.17995585,39.08583876,MS,4.51502218,45.25275268,0.06603062,3.01090109,0.00479425,29.38468433,0.57363033,13.078904321387677,0.01490849,0.10835360,0.03581055,2.72487514,0.94119094,17.272825366970153,0.00204010,0.00479425,2.59897179,15.03946774,1860.00000000,3.90434543,1.16493496,12.943176150325883,10.197470603039326,0.79939510,4.14124013
0.17752132,0.26483128,0.24409019,13.036527838365267,0.07178958,0.40559142,0.13090281,0.94783566,0.30842412,3.67963586,7.09614956,1.17614101,0.01278805,1,0.00000000,0.00018413,6.03107306,41.57034988,10.13421946,0.80663974,16.35523401,0.18021114,38.92476820,MS,4.44736360,45.15810446,0.06562997,2.63257942,0.00479425,29.24769974,0.57325540,12.92141415920497,0.01492429,0.10842156,0.03521005,2.65492102,0.94233076,17.155605708320408,0.00206759,0.00479425,2.60342701,14.89666652,1861.00000000,3.90852755,1.16460608,12.78735206903433,9.999152588626256,0.79958708,4.14625536
0.17720226,0.26468074,0.24392238,12.883955582125278,0.07197534,0.40610903,0.13100593,0.95111484,0.30820819,3.67879108,7.08929704,1.16877817,0.01279378,1,0.00000000,0.00016736,6.05091808,41.44668176,10.12266433,0.81083465,16.32690607,0.18046612,38.77573863,MS,4.40808266,45.05947376,0.06523441,2.35244088,0.00479425,29.11208364,0.57288892,12.765576086589938,0.01493990,0.10849078,0.03463513,2.68367458,0.94341333,17.03144534398334,0.00209468,0.00479425,2.60781835,14.74902811,1862.00000000,3.91249851,1.16445266,12.627728768686897,9.817709503911274,0.79978639,4.15101866
0.17690885,0.26449934,0.24375790,12.740724731993808,0.07216068,0.40662647,0.13112149,0.95416065,0.30803034,3.67793618,7.08268294,1.16353954,0.01279997,1,0.00000000,0.00016637,6.02465746,41.32978497,10.11199274,0.81493241,16.29892216,0.18072206,38.63428170,MS,4.38853416,44.96655256,0.06484225,2.12658373,0.00479425,28.97722665,0.57252967,12.61075447632018,0.01495546,0.10856139,0.03405621,2.64772457,0.94441484,16.917672276618724,0.00212160,0.00479425,2.61217228,14.59169832,1863.00000000,3.91616459,1.16457886,12.459393863595723,9.644850310003218,0.79999357,4.15542531
0.17664022,0.26430165,0.24359610,12.602639091718034,0.07234559,0.40714273,0.13123425,0.95697140,0.30787447,3.67704697,7.07626583,1.15756964,0.01280650,1,0.00000000,0.00016657,6.00872787,41.21688985,10.10177484,0.81888605,16.27138576,0.18097819,38.50064715,MS,4.36540545,44.87293033,0.06445330,1.94095338,0.00479425,28.84312161,0.57217613,12.456912846063178,0.01497083,0.10863259,0.03349060,2.62932236,0.94537480,16.80381411937789,0.00214851,0.00479425,2.61647184,14.42941171,1864.00000000,3.91967909,1.16486018,12.287162145313012,9.481390552099258,0.80020607,4.15964914
0.17639449,0.26408670,0.24343668,12.468723839170938,0.07253048,0.40765869,0.13134628,0.95935011,0.30774077,3.67611094,7.07025357,1.15177483,0.01281379,1,0.00000000,0.00018631,5.98397491,41.10781847,10.09164082,0.82253042,16.24428898,0.18123526,38.37405354,MS,4.34544842,44.77919057,0.06406686,1.79146080,0.00479425,28.70949601,0.57182747,12.30376777377622,0.01498599,0.10870478,0.03293577,2.59436661,0.94632422,16.69110341096928,0.00217543,0.00479425,2.62071801,14.26170518,1865.00000000,3.92316273,1.16530207,12.11154412931304,9.324669554533335,0.80042624,4.16382657
0.17616257,0.26387038,0.24328092,12.339902575618748,0.07271341,0.40816776,0.13145389,0.96197706,0.30761646,3.67521479,7.06402571,1.14065693,0.01282045,1,0.00000000,0.00016121,5.86938117,41.00145733,10.08237368,0.82638880,16.21760216,0.18148923,38.25258937,MS,4.28664762,44.68524051,0.06368710,1.65770378,0.00479425,28.57792895,0.57148684,12.153014688083246,0.01500104,0.10877582,0.03239776,2.51538877,0.94719823,16.58069194849226,0.00220239,0.00479425,2.62491452,14.09475039,1866.00000000,3.92634790,1.16578625,11.935143358520172,9.175392221528202,0.80064595,4.16767222
0.17602163,0.26362983,0.24318221,12.202674413088872,0.07289552,0.40871316,0.13154623,0.96525353,0.30756786,3.67392895,7.05535487,1.13190575,0.01282537,1,3.83554503,0.00020186,7.87469989,40.89692012,10.07966576,0.83088482,16.19505490,0.18178208,38.14023614,MS,4.24692724,44.58563091,0.06334842,1.53046041,6.65772422,28.44628710,0.57119770,11.992023801026,0.01501583,0.10888657,0.03186257,4.05961102,0.94771182,16.463133714391127,0.00222914,2.94762354,2.62883257,13.92056158,1867.00000000,3.92812196,1.16666562,11.746264973703743,9.018705661277464,0.80104532,4.16993203
0.17675278,0.26352689,0.24353205,12.34883970791677,0.07307545,0.40921231,0.13174212,0.96411818,0.30849491,3.67299573,7.05369904,1.11950628,0.01284008,1,41.39508250,0.00051550,6.64422739,40.99312000,10.09899859,0.83113902,16.20268598,0.18203322,38.35583615,MS,4.17815846,44.53145112,0.06347863,1.58279688,42.74287446,28.46211449,0.57202180,12.01690976089409,0.01503035,0.10895777,0.03167601,3.32733296,0.94594721,16.40164149371091,0.00225582,18.90527542,2.62758348,13.79282833,1868.00000000,3.92134455,1.17063919,11.628339555844644,9.328096774243539,0.80127633,4.16216773
0.17993124,0.26367289,0.24523197,13.151230614082902,0.07325330,0.40970495,0.13235362,0.93521681,0.31228486,3.67207103,7.08667778,1.10823329,0.01291776,1,158.71827954,0.00315260,9.25053478,41.62946945,10.16013290,0.80664127,16.30027141,0.18228233,39.40516817,MS,4.11152890,44.65334828,0.06496179,2.18344129,158.45111382,28.86545532,0.57595775,12.503252839234246,0.01504466,0.10902903,0.03259971,5.96105258,0.94012078,16.56072958914068,0.00228224,70.21371774,2.61211101,13.74820740,1869.00000000,3.90007825,1.18436471,11.73581082838702,10.643275311034628,0.80151374,4.13653142
0.18347545,0.26447109,0.24758046,14.090366568263137,0.07342974,0.41019384,0.13336954,0.89635064,0.31684500,3.67119029,7.13212179,1.09542806,0.01301834,1,218.06898773,0.00633423,12.32166270,42.39104528,10.22687453,0.77159904,16.44070141,0.18253109,40.53627133,MS,4.05729264,44.94264349,0.06709517,3.62187993,217.02691813,29.43704151,0.58131609,13.17888292634792,0.01505900,0.10910135,0.03464804,9.04002635,0.93380473,16.927333307066142,0.00230839,96.10639784,2.59050048,13.91772247,1870.00000000,3.87724713,1.19803262,12.086895792782979,12.028156314232247,0.80176093,4.10874081
0.18544580,0.26598083,0.24957006,14.724943957489028,0.07360482,0.41068021,0.13446408,0.88026078,0.31990989,3.67038376,7.14928816,1.08956213,0.01306742,1,188.11051157,0.00503077,10.91084196,42.86539482,10.28628567,0.75423566,16.55683385,0.18277925,41.12865703,MS,4.02691795,45.26061242,0.06887076,5.58423699,187.58492606,29.90499074,0.58589071,13.737246892665958,0.01507354,0.10917444,0.03695136,7.63810540,0.92834490,17.33987235038794,0.00233432,83.10061857,2.57275583,14.31679434,1871.00000000,3.85679914,1.20275543,12.549288884284737,12.828897030517087,0.80201197,4.08471756
